"user","dwellTime"
31032,77.68
31033,1.57
31034,5.94
31035,67.55
31036,59.43
31037,55.72
31038,23.89
31039,21.87
31040,9.29
31041,53.58
31042,59.33
31043,41.75
31044,19.9
31045,12.04
31046,79.81
31047,86.02
31048,11.89
31049,19.22
31050,15.81
31051,7.01
31052,11.23
31053,100.14
31054,12.04
31055,13.02
31056,45.48
31057,11.37
31058,10.24
31059,51.1
31060,63.68
31061,124.64
31062,3.48
31063,74.11
31064,81.29
31065,4.64
31066,4.28
31067,15.22
31068,74.59
31069,1.63
31070,1.36
31071,5.03
31072,33.18
31073,43.26
31074,3.75
31075,88.49
31076,58.76
31077,104.17
31078,2.9
31079,67
31080,22.73
31081,0.38
31082,61.86
31083,5.34
31084,4.27
31085,68.22
31086,79.06
31087,9.81
31088,0.74
31089,54.52
31090,69.14
31091,2.13
31092,18.53
31093,48.21
31094,86.71
31095,107.28
31096,30.53
31097,2.56
31098,7.34
31099,50.53
31100,112.5
31101,6.01
31102,131.22
31103,73.99
31104,18.24
31105,41.83
31106,31.14
31107,24.1
31108,3.07
31109,2.03
31110,67.28
31111,8.73
31112,12.51
31113,8.13
31114,21.06
31115,17.04
31116,2.16
31117,74.56
31118,1.56
31119,40.37
31120,67.38
31121,25.27
31122,18.13
31123,7.27
31124,7.64
31125,12.23
31126,18.14
31127,0.69
31128,49.84
31129,11.1
31130,53.48
31131,55.78
31132,45.66
31133,46.84
31134,2.89
31135,69.64
31136,72.43
31137,14.66
31138,13.7
31139,66.34
31140,93.09
31141,11.14
31142,17.11
31143,85.6
31144,16.56
31145,1.58
31146,43.26
31147,112.01
31148,54.64
31149,80.15
31150,8.64
31151,5.48
31152,13.98
31153,38.13
31154,58.93
31155,6.71
31156,4.82
31157,43.96
31158,93.54
31159,10.12
31160,29.76
31161,15.26
31162,8.61
31163,62.63
31164,17.02
31165,2.41
31166,11.8
31167,20.32
31168,55.68
31169,0.89
31170,21.41
31171,4.06
31172,51.79
31173,71.53
31174,104.38
31175,19
31176,84.09
31177,16.34
31178,27.16
31179,63.81
31180,10.01
31181,5.88
31182,9.16
31183,13.12
31184,24.45
31185,105.32
31186,15.41
31187,42.01
31188,98.07
31189,113.03
31190,25.32
31191,62.16
31192,11.09
31193,75.79
31194,32.75
31195,2.03
31196,68.94
31197,72.76
31198,77.78
31199,2.55
31200,19.93
31201,19.31
31202,11.76
31203,30
31204,29.41
31205,26.22
31206,19.25
31207,72.52
31208,17.59
31209,14.53
31210,0.85
31211,3.11
31212,13.67
31213,34.64
31214,10.82
31215,12.89
31216,9.33
31217,34.07
31218,6.88
31219,28.16
31220,71.99
31221,123.44
31222,7.28
31223,6.48
31224,13.34
31225,81.84
31226,18.22
31227,14.54
31228,15.13
31229,13.36
31230,62.51
31231,20.23
31232,11.72
31233,7.63
31234,17.26
31235,73.03
31236,61.5
31237,7.5
31238,47.61
31239,0.92
31240,10.82
31241,84.54
31242,70.02
31243,2.93
31244,77.52
31245,10.28
31246,23.15
31247,116.65
31248,10.67
31249,4.61
31250,5.04
31251,58.15
31252,23.07
31253,59.91
31254,56.31
31255,36.52
31256,11.74
31257,13.83
31258,53.91
31259,9.48
31260,122.7
31261,15.41
31262,17.53
31263,19.01
31264,7.15
31265,8.57
31266,7.46
31267,25.59
31268,4.9
31269,9.51
31270,22.8
31271,32.64
31272,17.52
31273,12.07
31274,4.28
31275,39.53
31276,24.66
31277,72.03
31278,71.4
31279,17.86
31280,14.36
31281,31.04
31282,28.38
31283,23.12
31284,13.23
31285,36.06
31286,74.06
31287,88.32
31288,20.56
31289,52.67
31290,29.54
31291,24.84
31292,0.37
31293,17.98
31294,8.32
31295,7.62
31296,5.09
31297,30.04
31298,33.22
31299,32.23
31300,29.4
31301,5.13
31302,29.66
31303,31.58
31304,10.18
31305,78.62
31306,31.23
31307,19.51
31308,60.66
31309,6.04
31310,5.46
31311,13.81
31312,110.15
31313,7.03
31314,37.5
31315,19.92
31316,5.82
31317,56.83
31318,36.41
31319,27.03
31320,98.07
31321,104.58
31322,11.58
31323,8.45
31324,10.67
31325,39.39
31326,10.22
31327,7.29
31328,61.86
31329,127.79
31330,31.26
31331,65.73
31332,0.37
31333,50.95
31334,0.39
31335,5.64
31336,9.52
31337,95.55
31338,2.54
31339,1.64
31340,10.29
31341,1.83
31342,62.93
31343,101.68
31344,35.12
31345,28.3
31346,4.88
31347,59.68
31348,30.48
31349,17.24
31350,27.59
31351,57.82
31352,5.26
31353,23.15
31354,23.69
31355,50.24
31356,19.74
31357,64.18
31358,128.88
31359,22.31
31360,13.64
31361,18.78
31362,93.38
31363,41.19
31364,5.19
31365,6.33
31366,26.46
31367,19.71
31368,4.88
31369,22.52
31370,79.42
31371,17.19
31372,26.61
31373,22.01
31374,13.17
31375,78.5
31376,30.07
31377,156.2
31378,6.23
31379,99.68
31380,60.92
31381,66.31
31382,51.06
31383,15.32
31384,44.38
31385,28.3
31386,39.17
31387,56.21
31388,90.33
31389,7.53
31390,103.04
31391,13.44
31392,6.65
31393,47.09
31394,8.24
31395,26.21
31396,14.17
31397,63.03
31398,29.39
31399,59.96
31400,45.19
31401,39.38
31402,5.32
31403,47.97
31404,1.02
31405,11.39
31406,0.95
31407,46.68
31408,19.71
31409,74.91
31410,62.97
31411,5.05
31412,127.7
31413,17.46
31414,64.48
31415,13.01
31416,0.08
31417,6.85
31418,64.63
31419,103.75
31420,45.25
31421,68.81
31422,5.72
31423,7.28
31424,61.17
31425,6.79
31426,6.07
31427,4.74
31428,6.41
31429,10.14
31430,10.79
31431,78.02
31432,46.98
31433,82.02
31434,3.8
31435,25.02
31436,17.42
31437,72.81
31438,8.28
31439,26.95
31440,106.34
31441,34.86
31442,33.39
31443,90.63
31444,75.59
31445,8.62
31446,26.38
31447,5
31448,93.92
31449,88.31
31450,67.77
31451,9.43
31452,38.22
31453,61.36
31454,11.33
31455,12.86
31456,11.44
31457,51.92
31458,13
31459,18.75
31460,10.11
31461,1.78
31462,57.61
31463,10.43
31464,27.29
31465,21.59
31466,18.36
31467,80.39
31468,8.74
31469,19.38
31470,67.54
31471,24.39
31472,2.95
31473,7.35
31474,30.78
31475,1.7
31476,25.96
31477,28.42
31478,18.69
31479,21.38
31480,31.98
31481,44.3
31482,22.95
31483,69.41
31484,56.36
31485,9.92
31486,32.71
31487,18.32
31488,3.68
31489,74.97
31490,83.81
31491,11.17
31492,43.28
31493,1.01
31494,60.92
31495,59.78
31496,7.26
31497,23.98
31498,21.51
31499,67.46
31500,30.11
31501,51.5
31502,14.49
31503,75.21
31504,117.56
31505,84.66
31506,3.72
31507,15.29
31508,17.15
31509,17.29
31510,26.2
31511,17.05
31512,5.45
31513,7.55
31514,7.19
31515,65.24
31516,119.97
31517,88.07
31518,69.7
31519,50.81
31520,8.46
31521,20.38
31522,18.37
31523,40.52
31524,45.22
31525,118.43
31526,25.99
31527,10.45
31528,7.7
31529,13.29
31530,34.18
31531,28.81
31532,80.48
31533,99.27
31534,27.73
31535,2.67
31536,75.94
31537,31.63
31538,6.16
31539,108.56
31540,5.37
31541,3.85
31542,75.05
31543,13.27
31544,71.38
31545,52.33
31546,5.28
31547,0.44
31548,61.19
31549,48.33
31550,41.87
31551,2.61
31552,10.21
31553,20.56
31554,2.57
31555,19.68
31556,7.95
31557,9.55
31558,63.34
31559,1.1
31560,3.92
31561,82.37
31562,0.85
31563,27.94
31564,93.47
31565,16.04
31566,61.54
31567,59.39
31568,8.94
31569,14.22
31570,4.25
31571,2.33
31572,9.43
31573,4.37
31574,39.98
31575,41.95
31576,63.12
31577,12.38
31578,17.62
31579,59.54
31580,0.16
31581,32.32
31582,67.81
31583,26.85
31584,5.55
31585,40.63
31586,43.59
31587,4.89
31588,75.22
31589,50
31590,7.72
31591,3.3
31592,59.36
31593,2.49
31594,141.85
31595,91.14
31596,115.86
31597,79.21
31598,37.71
31599,1.48
31600,36.07
31601,69.47
31602,27.01
31603,6.99
31604,16.28
31605,5.24
31606,10.62
31607,0.76
31608,5.69
31609,20.34
31610,118.37
31611,4.27
31612,0.31
31613,70.03
31614,25.18
31615,102.03
31616,3.08
31617,54.2
31618,69.16
31619,89.14
31620,103.35
31621,118.16
31622,21.42
31623,79.26
31624,19.22
31625,20.41
31626,46.6
31627,24.76
31628,83.13
31629,6.97
31630,103
31631,55.8
31632,58.21
31633,8.54
31634,0.61
31635,35.49
31636,6.24
31637,13.26
31638,67.06
31639,21.57
31640,22.01
31641,22
31642,5.4
31643,13.19
31644,109.67
31645,46.66
31646,79.58
31647,3.02
31648,16.23
31649,6
31650,72.21
31651,86.61
31652,3
31653,14.83
31654,0.37
31655,4.11
31656,13.03
31657,19.97
31658,29.92
31659,74.42
31660,82.61
31661,53.32
31662,19.02
31663,15.18
31664,28.3
31665,84.1
31666,18.65
31667,15.3
31668,47.39
31669,102.39
31670,10.13
31671,94.69
31672,19.05
31673,102.65
31674,2.46
31675,1.93
31676,14.39
31677,14.3
31678,22.46
31679,3.77
31680,33.62
31681,15.18
31682,63.67
31683,39.15
31684,4.44
31685,31.56
31686,34.47
31687,3.98
31688,7.62
31689,14.51
31690,0.93
31691,15.53
31692,59.3
31693,5.34
31694,18.06
31695,52.31
31696,6.45
31697,80.59
31698,93.62
31699,141.17
31700,9.21
31701,0.81
31702,52.4
31703,12
31704,8.57
31705,26.13
31706,26.16
31707,19.41
31708,22.08
31709,62.99
31710,72.2
31711,12.3
31712,5.04
31713,64.55
31714,11.39
31715,9.42
31716,6.92
31717,7.82
31718,2.42
31719,18.35
31720,42.57
31721,14.87
31722,11.2
31723,97.61
31724,8.05
31725,15.97
31726,2.92
31727,3.81
31728,83.97
31729,2.88
31730,5.86
31731,54.95
31732,21.17
31733,14.64
31734,54.99
31735,12.78
31736,48.34
31737,5.86
31738,3.45
31739,99.57
31740,25.59
31741,86.85
31742,59.66
31743,68.09
31744,10.59
31745,7.98
31746,13.08
31747,20.64
31748,94.58
31749,10.79
31750,5.87
31751,44.44
31752,45.42
31753,20.74
31754,58.06
31755,15.56
31756,121.48
31757,150.9
31758,17.18
31759,82.04
31760,81.18
31761,1.27
31762,72.75
31763,27.11
31764,18.08
31765,0.71
31766,41.24
31767,41.51
31768,61.51
31769,25.68
31770,68.19
31771,61.41
31772,5.52
31773,4.8
31774,26.91
31775,20.37
31776,65.37
31777,67.01
31778,19.01
31779,9.68
31780,17.71
31781,55.85
31782,85.86
31783,11.08
31784,10.75
31785,23.5
31786,3.21
31787,119.26
31788,69.31
31789,25.26
31790,28.74
31791,13.92
31792,13.68
31793,82.81
31794,70.29
31795,43.29
31796,38.61
31797,2.55
31798,133.21
31799,4.99
31800,14.37
31801,31.71
31802,8.36
31803,3.04
31804,10.76
31805,44.84
31806,30.62
31807,38.27
31808,5.02
31809,48.8
31810,11.04
31811,9.95
31812,3.31
31813,56.37
31814,48.39
31815,17.82
31816,15.29
31817,46.98
31818,32.73
31819,7.26
31820,58.34
31821,9.72
31822,108.08
31823,93.39
31824,66.27
31825,88.7
31826,15.56
31827,17.36
31828,26.72
31829,4.93
31830,7.22
31831,8.76
31832,101.88
31833,3.14
31834,73.94
31835,56.29
31836,49.31
31837,1.55
31838,103.9
31839,21.63
31840,18.68
31841,14.88
31842,29.38
31843,59.15
31844,73.76
31845,7.71
31846,27.58
31847,110.35
31848,90.01
31849,73.58
31850,12.3
31851,9.65
31852,9.49
31853,52.36
31854,32.27
31855,22.91
31856,77.82
31857,10.84
31858,9.85
31859,9.69
31860,0.01
31861,81.4
31862,24.84
31863,98.15
31864,5.96
31865,59.01
31866,80.01
31867,8.65
31868,16.77
31869,12.77
31870,73.88
31871,15.19
31872,13.71
31873,95.52
31874,51.48
31875,93.62
31876,2.66
31877,23.43
31878,89.03
31879,11.93
31880,79.09
31881,11.98
31882,8.3
31883,58.14
31884,20.91
31885,5.05
31886,46.29
31887,11.54
31888,21.31
31889,0.63
31890,52.97
31891,10.93
31892,9.33
31893,17.11
31894,10.1
31895,55.85
31896,15.21
31897,0.13
31898,21.28
31899,3.93
31900,83.53
31901,9.62
31902,46.59
31903,104.12
31904,12.92
31905,6.64
31906,34.49
31907,9.98
31908,5.8
31909,91.09
31910,70.52
31911,11.25
31912,9.67
31913,69.7
31914,15.15
31915,45.11
31916,11.28
31917,65.27
31918,31.82
31919,10.17
31920,119.58
31921,89.44
31922,36.52
31923,18.39
31924,26.95
31925,35.21
31926,61.36
31927,45.9
31928,122.74
31929,13
31930,5.16
31931,90.76
31932,45.94
31933,80.81
31934,6
31935,59.64
31936,79.84
31937,60.68
31938,7.21
31939,74.68
31940,17.14
31941,62.32
31942,14.18
31943,10.01
31944,2.93
31945,128.44
31946,122.05
31947,56.47
31948,17.68
31949,24.55
31950,4.08
31951,7.29
31952,42.91
31953,56.42
31954,45.78
31955,68.66
31956,12.91
31957,3.89
31958,3.63
31959,7.33
31960,105.35
31961,62.15
31962,9.36
31963,6.77
31964,98.89
31965,86.23
31966,8.13
31967,83.69
31968,71.04
31969,58.81
31970,75.7
31971,139.91
31972,17.39
31973,3.42
31974,56.73
31975,46.91
31976,22.54
31977,7.36
31978,66.87
31979,71.21
31980,98.58
31981,16.45
31982,5.47
31983,78.75
31984,14.31
31985,8.36
31986,14.59
31987,107.09
31988,11.46
31989,3.77
31990,25.05
31991,60.25
31992,94.31
31993,70.74
31994,28.82
31995,48.16
31996,20.63
31997,17.9
31998,71.24
31999,0.7
32000,37.45
32001,11.05
32002,62.78
32003,59.24
32004,5.86
32005,24.67
32006,0.01
32007,9.79
32008,45.18
32009,109.5
32010,26.78
32011,103.46
32012,73.54
32013,6.32
32014,0.2
32015,112.62
32016,31.74
32017,14.65
32018,73.6
32019,2.2
32020,106.11
32021,51
32022,5.25
32023,12.06
32024,6.26
32025,6.29
32026,58.77
32027,1.52
32028,11.84
32029,2.11
32030,107.27
32031,80.78
32032,8.7
32033,78.88
32034,5.94
32035,18.86
32036,18.7
32037,54.39
32038,16.52
32039,35.05
32040,2.67
32041,13.02
32042,54.36
32043,0.34
32044,22.2
32045,33.73
32046,23.27
32047,83.02
32048,4.44
32049,8.42
32050,21.07
32051,11.99
32052,79.97
32053,50.26
32054,16.55
32055,44.05
32056,16.84
32057,14.6
32058,39.63
32059,76.55
32060,67.3
32061,42.29
32062,27.9
32063,41.57
32064,5.06
32065,75.47
32066,11.46
32067,21.55
32068,76.62
32069,130.4
32070,0.94
32071,17.63
32072,86.3
32073,6.52
32074,46.48
32075,0.82
32076,48.73
32077,61.46
32078,10.09
32079,93.29
32080,83.39
32081,58.01
32082,80.32
32083,21.45
32084,24.46
32085,43.15
32086,21.93
32087,10.09
32088,10.25
32089,8.38
32090,11.44
32091,1.34
32092,3.73
32093,71.32
32094,13.36
32095,53.16
32096,67.11
32097,80.42
32098,115.29
32099,0.48
32100,118.34
32101,5.72
32102,43.65
32103,34.08
32104,19.92
32105,4.78
32106,1.83
32107,106.78
32108,18.68
32109,69.2
32110,19.45
32111,12.13
32112,64.3
32113,27.85
32114,81.14
32115,31.83
32116,21.74
32117,2.22
32118,13.4
32119,22.53
32120,77.14
32121,17.53
32122,123.2
32123,26.16
32124,15.42
32125,40.2
32126,58.34
32127,1.87
32128,6.91
32129,94.92
32130,0.07
32131,16.57
32132,49.33
32133,57.92
32134,37.84
32135,21.37
32136,28.83
32137,21.17
32138,14.42
32139,47.36
32140,66.43
32141,90.29
32142,91.41
32143,39.61
32144,11.68
32145,24.71
32146,17.21
32147,0.12
32148,62.86
32149,2.84
32150,127.79
32151,12.28
32152,6.54
32153,31.04
32154,3.87
32155,90.63
32156,44.35
32157,93.74
32158,17.35
32159,1.76
32160,41.96
32161,14.24
32162,95.34
32163,18.35
32164,4.06
32165,73.01
32166,26.38
32167,23.15
32168,0.57
32169,86.62
32170,26.52
32171,17.55
32172,9.04
32173,72.93
32174,20.5
32175,20.84
32176,38.43
32177,2.22
32178,8.51
32179,66.77
32180,10.51
32181,5.74
32182,13.57
32183,86.34
32184,25.48
32185,23.2
32186,23.84
32187,28.09
32188,60.42
32189,12.14
32190,24.25
32191,12.61
32192,99.24
32193,53.71
32194,13.88
32195,71.51
32196,41.8
32197,72.77
32198,6.11
32199,95.44
32200,39.02
32201,4.8
32202,30.7
32203,8.28
32204,17.62
32205,12.62
32206,75.42
32207,26.3
32208,28.7
32209,20.56
32210,0.17
32211,119.93
32212,23.62
32213,68.31
32214,34.98
32215,141.92
32216,23
32217,16.78
32218,10.45
32219,12.51
32220,0.17
32221,81.21
32222,45.63
32223,109.1
32224,36.11
32225,12.29
32226,28.78
32227,83.46
32228,10.66
32229,2.12
32230,6.28
32231,14.74
32232,112.48
32233,73.61
32234,1.34
32235,10.54
32236,64.58
32237,60.03
32238,65.01
32239,75.08
32240,95.11
32241,5.36
32242,20.62
32243,65.76
32244,2.02
32245,59.68
32246,15.17
32247,89.81
32248,6.42
32249,10.47
32250,11.59
32251,76.81
32252,1.81
32253,25.89
32254,53.78
32255,4.72
32256,42.73
32257,8.86
32258,72.35
32259,72.18
32260,87.78
32261,60.74
32262,24.17
32263,134.92
32264,56.56
32265,13.76
32266,3.43
32267,64.63
32268,0.21
32269,87.36
32270,83.65
32271,18
32272,94.69
32273,69.82
32274,9.64
32275,59.56
32276,78.07
32277,59.68
32278,52.46
32279,82.9
32280,22.48
32281,3.49
32282,70.87
32283,17.38
32284,18.06
32285,10.49
32286,77.5
32287,15.68
32288,21.47
32289,37.01
32290,3.35
32291,16.79
32292,47.88
32293,97.21
32294,17.07
32295,69.21
32296,58.35
32297,32.16
32298,21.76
32299,4.06
32300,92.52
32301,10.1
32302,79.2
32303,5.45
32304,1.67
32305,21.07
32306,13.51
32307,0.87
32308,21.04
32309,8.38
32310,101.34
32311,65.23
32312,51.15
32313,3.75
32314,68.13
32315,13.47
32316,9.83
32317,3.96
32318,18.08
32319,15.18
32320,29.3
32321,65.73
32322,29.09
32323,5.31
32324,52.68
32325,53.46
32326,118.11
32327,99.23
32328,7.52
32329,21.05
32330,19.34
32331,50.47
32332,60.63
32333,114.95
32334,8.2
32335,4.65
32336,95.74
32337,55.17
32338,6.84
32339,22.49
32340,98.41
32341,14.61
32342,14.55
32343,23.57
32344,15.99
32345,10.24
32346,56.65
32347,7.41
32348,2.13
32349,86.55
32350,84.61
32351,7.25
32352,36.17
32353,67.18
32354,139.5
32355,1.37
32356,15.27
32357,65.79
32358,19.04
32359,63.89
32360,21.62
32361,22.6
32362,13.05
32363,15.38
32364,15.34
32365,4.82
32366,5.11
32367,15.24
32368,12.8
32369,16.58
32370,61.16
32371,32.11
32372,50.28
32373,1.13
32374,105.89
32375,0.56
32376,72.36
32377,6.9
32378,4.18
32379,1.4
32380,30.5
32381,88.35
32382,95.55
32383,3.8
32384,71.83
32385,14.18
32386,62.83
32387,56.65
32388,30.64
32389,27.96
32390,101.52
32391,20.11
32392,10.51
32393,85.49
32394,18.39
32395,65.22
32396,2.78
32397,6.14
32398,56.49
32399,5.27
32400,24.35
32401,65.34
32402,56.4
32403,47.36
32404,12.49
32405,10.09
32406,19.49
32407,115.18
32408,30.35
32409,147.51
32410,7.55
32411,0.07
32412,19.44
32413,77.08
32414,90.11
32415,109.4
32416,32.76
32417,13.93
32418,33.81
32419,61.04
32420,69.77
32421,26.45
32422,53.33
32423,6.62
32424,3.69
32425,25.6
32426,53.32
32427,42.76
32428,2.63
32429,56.24
32430,56.57
32431,47.89
32432,11.77
32433,96.86
32434,44
32435,14.96
32436,81.06
32437,15.69
32438,31.04
32439,19.43
32440,30.31
32441,99.15
32442,82.29
32443,90.3
32444,77.3
32445,4.85
32446,35.29
32447,28.98
32448,31.37
32449,19.1
32450,46.68
32451,12.44
32452,29.7
32453,57.26
32454,6.42
32455,85.72
32456,66.02
32457,83.76
32458,3.17
32459,35.19
32460,68.43
32461,16.13
32462,22.3
32463,57.62
32464,32.48
32465,30.3
32466,6.32
32467,31.96
32468,80.34
32469,6.37
32470,55.76
32471,44.52
32472,20.51
32473,39.09
32474,25.47
32475,23.19
32476,24.02
32477,41.56
32478,49.12
32479,19.27
32480,25.67
32481,39.33
32482,63.43
32483,3
32484,59.89
32485,21.01
32486,81.94
32487,5.71
32488,0.06
32489,128.74
32490,9.49
32491,31.5
32492,13.87
32493,17.47
32494,0.54
32495,49.5
32496,80.57
32497,0.16
32498,8.29
32499,76.09
32500,84.68
32501,28.81
32502,6.55
32503,16.31
32504,6.79
32505,6.93
32506,88.42
32507,9.63
32508,23.75
32509,3.4
32510,11.43
32511,17.93
32512,62.4
32513,130.64
32514,8.7
32515,66.64
32516,19.31
32517,11.83
32518,102.08
32519,70.93
32520,48.6
32521,4.15
32522,13.23
32523,1.21
32524,73.59
32525,104.37
32526,0.71
32527,65.15
32528,22.81
32529,17.49
32530,74.31
32531,3.93
32532,6.49
32533,2.47
32534,15
32535,48.45
32536,8.71
32537,3.19
32538,39.63
32539,46.91
32540,26.74
32541,33.23
32542,98.51
32543,36.51
32544,22.08
32545,16.42
32546,22.91
32547,7.04
32548,104.43
32549,45.3
32550,4.95
32551,14.47
32552,9.63
32553,81.16
32554,87.58
32555,60.53
32556,40.09
32557,9.25
32558,24.14
32559,128.65
32560,84.94
32561,72.06
32562,76.24
32563,65.18
32564,99.74
32565,9.98
32566,54.93
32567,38.22
32568,142.21
32569,1.11
32570,105.72
32571,136.12
32572,12.89
32573,67.68
32574,36.84
32575,95.96
32576,6.86
32577,1.68
32578,49.41
32579,37.76
32580,24.77
32581,76.36
32582,5.55
32583,13.52
32584,5.73
32585,36.63
32586,70.37
32587,93.72
32588,2.99
32589,68.44
32590,56.91
32591,91.58
32592,16.62
32593,97.26
32594,24.22
32595,19.51
32596,87.58
32597,88.67
32598,53.52
32599,17.64
32600,14.96
32601,58.34
32602,52.11
32603,49.52
32604,8.84
32605,1.19
32606,36.48
32607,62.98
32608,9.59
32609,65.94
32610,15.3
32611,15.87
32612,61.2
32613,91.4
32614,29.72
32615,49.75
32616,86.01
32617,92.94
32618,32.69
32619,4.71
32620,10.15
32621,5.07
32622,65.07
32623,42.98
32624,8.01
32625,14.07
32626,93.36
32627,113.49
32628,24.77
32629,28.28
32630,154.83
32631,7.01
32632,73.69
32633,14.55
32634,8.11
32635,9.73
32636,14.74
32637,76.02
32638,59.38
32639,69.59
32640,86.2
32641,9.26
32642,19.87
32643,65.12
32644,69.72
32645,13.74
32646,40.52
32647,78.9
32648,6.47
32649,48.92
32650,80.71
32651,1.47
32652,16.76
32653,4.18
32654,78.57
32655,22.68
32656,65.81
32657,7.41
32658,8.83
32659,71.06
32660,7.22
32661,8.59
32662,76.45
32663,6.9
32664,4.29
32665,13.4
32666,90.29
32667,12.87
32668,6.84
32669,5.54
32670,18.67
32671,12.36
32672,6.43
32673,2
32674,15.33
32675,72.18
32676,25.39
32677,23.25
32678,131.03
32679,10.22
32680,4.81
32681,58.18
32682,153.32
32683,32.77
32684,21.83
32685,46.26
32686,11.73
32687,46.32
32688,88.45
32689,57.12
32690,25.77
32691,1.34
32692,73.15
32693,33.72
32694,23.99
32695,56.52
32696,36.93
32697,12.18
32698,21.72
32699,11.06
32700,0.33
32701,65.09
32702,92.41
32703,88.2
32704,16.54
32705,120.19
32706,23.54
32707,1.93
32708,93.22
32709,16.92
32710,6.07
32711,10.44
32712,59.24
32713,89.36
32714,68.42
32715,7.95
32716,34.7
32717,53.31
32718,1.57
32719,19.09
32720,86.38
32721,7.33
32722,22.45
32723,5.35
32724,46.59
32725,48.93
32726,27.27
32727,1.74
32728,93.19
32729,66.43
32730,4.12
32731,16.14
32732,80.61
32733,9
32734,1.39
32735,18.07
32736,4.92
32737,55.01
32738,15.65
32739,1.79
32740,51.81
32741,9.52
32742,6.46
32743,79.6
32744,5.82
32745,86.31
32746,98.79
32747,3.64
32748,25.96
32749,56.46
32750,9.58
32751,4.38
32752,1.2
32753,5.08
32754,6.91
32755,21.27
32756,112.87
32757,23.88
32758,26.94
32759,18.95
32760,96.12
32761,24.51
32762,13.88
32763,69.26
32764,18.77
32765,92.25
32766,114.54
32767,61.54
32768,6.28
32769,5.79
32770,42.3
32771,21.96
32772,81.18
32773,74.5
32774,8.05
32775,134.39
32776,0.91
32777,58.87
32778,0.24
32779,105.3
32780,24.4
32781,8.38
32782,33.59
32783,11.53
32784,14.59
32785,48.51
32786,81.17
32787,4.03
32788,13.65
32789,1.83
32790,3.7
32791,61.76
32792,54.33
32793,34.63
32794,17.35
32795,40.74
32796,113.17
32797,18.86
32798,93.72
32799,2.14
32800,9.54
32801,5.86
32802,10.01
32803,25.18
32804,54.63
32805,55.62
32806,11.22
32807,17.8
32808,8.95
32809,95.09
32810,3.42
32811,2.64
32812,69.94
32813,14.71
32814,60.16
32815,17.9
32816,0.82
32817,9.63
32818,29.22
32819,20.87
32820,11.64
32821,103.36
32822,81.03
32823,78.02
32824,29.93
32825,1.03
32826,11.4
32827,5.68
32828,42.65
32829,39.77
32830,91.9
32831,2.59
32832,5.04
32833,22.91
32834,93.44
32835,16.71
32836,76.26
32837,79.19
32838,42.39
32839,18.28
32840,121.9
32841,3.12
32842,71.43
32843,97.25
32844,16.1
32845,77.03
32846,48.17
32847,59.93
32848,88.16
32849,74.76
32850,78.8
32851,28.09
32852,85.94
32853,8.28
32854,6.67
32855,52.58
32856,30.29
32857,12.76
32858,65.35
32859,51.89
32860,15.25
32861,86.37
32862,87.59
32863,92.03
32864,67.84
32865,63.98
32866,58.15
32867,9.55
32868,30.95
32869,79.19
32870,26.34
32871,78.09
32872,98.41
32873,5.08
32874,9.42
32875,11.03
32876,88.26
32877,63.75
32878,24.62
32879,16.61
32880,8.47
32881,24.09
32882,56.91
32883,9.43
32884,49.97
32885,14.57
32886,92.12
32887,78.49
32888,51.36
32889,3.49
32890,41.44
32891,52.75
32892,3.01
32893,73.96
32894,46.79
32895,1.55
32896,15.53
32897,14.3
32898,4.48
32899,128.05
32900,10.69
32901,10.85
32902,41.63
32903,77.54
32904,2.04
32905,46.81
32906,29.85
32907,45.32
32908,5.32
32909,17.08
32910,81.22
32911,91.5
32912,26.57
32913,10.44
32914,72.33
32915,98.95
32916,57.74
32917,36.62
32918,12.71
32919,35.54
32920,7.98
32921,72.97
32922,94.02
32923,19.89
32924,96.68
32925,23.94
32926,83.05
32927,19.57
32928,10.96
32929,13.9
32930,67.42
32931,19.84
32932,3.7
32933,101
32934,29.28
32935,51.2
32936,15.47
32937,75.97
32938,114.06
32939,29.84
32940,0.33
32941,24.29
32942,20.39
32943,6.56
32944,19.69
32945,11.48
32946,68.02
32947,118.29
32948,5.43
32949,35.64
32950,13.99
32951,4.74
32952,67.62
32953,10.18
32954,32.99
32955,21.8
32956,28.84
32957,15.14
32958,20.52
32959,69.53
32960,55.56
32961,22.66
32962,6.07
32963,3.86
32964,2.66
32965,9.3
32966,19.98
32967,9.18
32968,16.56
32969,10.49
32970,32.35
32971,48.83
32972,9.34
32973,58.88
32974,13.5
32975,86.83
32976,14.11
32977,23.89
32978,19.64
32979,88.11
32980,23.4
32981,104.38
32982,16.6
32983,5.14
32984,15.22
32985,13.51
32986,109.21
32987,2.97
32988,15.18
32989,4.09
32990,109.08
32991,6.03
32992,23.27
32993,112.93
32994,9.38
32995,49.2
32996,3.06
32997,1.22
32998,8.63
32999,57.03
33000,8.94
33001,1.29
33002,58.22
33003,1.06
33004,96.7
33005,22.76
33006,5.01
33007,17.59
33008,25.68
33009,7.3
33010,24.91
33011,29.16
33012,61.74
33013,73.09
33014,16.1
33015,3.71
33016,7.42
33017,22.01
33018,0.15
33019,38.74
33020,12.61
33021,5.92
33022,52.16
33023,8.42
33024,28.12
33025,47.12
33026,70.34
33027,78.23
33028,30.46
33029,119.13
33030,20.82
33031,104.21
33032,9.21
33033,29.2
33034,8.5
33035,26.88
