"user","dwellTime"
8103,14.53
8104,11.42
8105,54.73
8106,49.25
8107,10.82
8108,4.37
8109,18.98
8110,105.96
8111,170.63
8112,51
8113,18.24
8114,84.15
8115,68.36
8116,86.61
8117,2.05
8118,16.67
8119,9.13
8120,71.3
8121,34.48
8122,2.78
8123,33.61
8124,74.58
8125,40.09
8126,4
8127,151.36
8128,91.3
8129,8.32
8130,12.52
8131,38.11
8132,202.91
8133,59.96
8134,1.04
8135,9.98
8136,53.52
8137,32.48
8138,15.66
8139,4.2
8140,7.25
8141,48.18
8142,9.05
8143,84.96
8144,10.17
8145,4.63
8146,107.94
8147,1.97
8148,4.83
8149,10
8150,2.91
8151,2.3
8152,4.33
8153,14.29
8154,49.54
8155,13.66
8156,16.4
8157,16.89
8158,64.6
8159,29.74
8160,3.94
8161,49.89
8162,69.52
8163,56.03
8164,17.98
8165,67.9
8166,5.05
8167,79.14
8168,20.55
8169,24.12
8170,12.71
8171,23.21
8172,2.66
8173,12.04
8174,2.69
8175,106.77
8176,0.29
8177,70.37
8178,51.72
8179,16.53
8180,107.72
8181,11.21
8182,20.03
8183,8.93
8184,9.96
8185,10.31
8186,95.14
8187,17.44
8188,6.51
8189,26.77
8190,34.74
8191,37.78
8192,1.78
8193,14.94
8194,22.97
8195,102.48
8196,86.84
8197,1.01
8198,7.39
8199,152.84
8200,5.05
8201,80.46
8202,17.97
8203,10.12
8204,0.75
8205,4.44
8206,13.62
8207,5.26
8208,27.89
8209,17.06
8210,78.39
8211,129.4
8212,84.77
8213,30.63
8214,1.66
8215,85.02
8216,6.95
8217,109.39
8218,6.16
8219,91.26
8220,18.63
8221,45.37
8222,83.04
8223,57.38
8224,14.66
8225,10.99
8226,43.74
8227,26.97
8228,120.5
8229,1.68
8230,31.58
8231,4.34
8232,6.89
8233,23.79
8234,19.87
8235,15.57
8236,14.46
8237,3.77
8238,28.45
8239,36.72
8240,60.85
8241,29.63
8242,5.38
8243,42.33
8244,14.64
8245,6.84
8246,104.95
8247,14.76
8248,19.25
8249,6.8
8250,41.41
8251,56.46
8252,5.96
8253,72.1
8254,22.44
8255,102.55
8256,28.85
8257,15.89
8258,56.18
8259,41.23
8260,6.79
8261,24.04
8262,14.31
8263,112.34
8264,13.63
8265,7
8266,10.29
8267,10.92
8268,10.5
8269,145.04
8270,17.36
8271,7.9
8272,61.09
8273,63.76
8274,102.97
8275,45.71
8276,52.46
8277,0.6
8278,16.97
8279,2.25
8280,0.44
8281,112.74
8282,39.08
8283,53.1
8284,78.13
8285,46.02
8286,31.54
8287,148.41
8288,87.33
8289,1.31
8290,2.62
8291,2.33
8292,18.3
8293,9.75
8294,17.19
8295,2.7
8296,11.21
8297,34.04
8298,67.77
8299,40.1
8300,43.37
8301,38.19
8302,1.13
8303,20.65
8304,9.53
8305,39.11
8306,62.98
8307,12.61
8308,41.25
8309,6.85
8310,10.08
8311,8.92
8312,0.82
8313,3.03
8314,6.27
8315,40.63
8316,17.64
8317,109.03
8318,15.04
8319,5.93
8320,126.78
8321,0.44
8322,55.58
8323,9
8324,44.63
8325,1.12
8326,5.15
8327,130.56
8328,118.78
8329,144.54
8330,6.36
8331,17.79
8332,1.29
8333,70.96
8334,122.79
8335,74.87
8336,20.41
8337,33.17
8338,45.48
8339,84.17
8340,82.41
8341,6.12
8342,6.53
8343,17.08
8344,1.47
8345,47.93
8346,13.58
8347,204.82
8348,87.61
8349,3.54
8350,17.49
8351,66.48
8352,16.61
8353,60.72
8354,20.89
8355,4.89
8356,90.37
8357,1.15
8358,14.72
8359,69.92
8360,48.45
8361,81.39
8362,12.54
8363,9.09
8364,2.82
8365,40.11
8366,25.6
8367,2.17
8368,16.08
8369,35.76
8370,7.12
8371,11.63
8372,73.63
8373,18.34
8374,89.72
8375,9.43
8376,8
8377,87.34
8378,6.9
8379,9.09
8380,22.02
8381,90.82
8382,80.85
8383,48.17
8384,19.3
8385,46.22
8386,66.38
8387,0.87
8388,0.94
8389,99.92
8390,0.84
8391,12.49
8392,55.73
8393,2.61
8394,5.07
8395,61.39
8396,74.83
8397,61.64
8398,14.54
8399,55.66
8400,47.86
8401,69.62
8402,27.93
8403,2.33
8404,9
8405,89.76
8406,23.78
8407,18.09
8408,85.75
8409,29.21
8410,1.43
8411,102.53
8412,56.65
8413,8.6
8414,45.16
8415,16.98
8416,25.07
8417,3.81
8418,92.74
8419,8.37
8420,104.12
8421,35.52
8422,12.8
8423,60.32
8424,22.54
8425,15.48
8426,8.58
8427,44.84
8428,74.23
8429,68.76
8430,0.71
8431,23.62
8432,1.4
8433,83.66
8434,57.69
8435,15.22
8436,19.83
8437,4.23
8438,33.71
8439,44.39
8440,11.52
8441,0.05
8442,4.64
8443,61.12
8444,97.94
8445,16.54
8446,68.91
8447,8.51
8448,77.13
8449,93.42
8450,77.3
8451,16.61
8452,40.41
8453,4.73
8454,11.91
8455,6.18
8456,6.75
8457,4.24
8458,108.41
8459,36.69
8460,98.7
8461,21.41
8462,68.82
8463,85.78
8464,12.34
8465,18.51
8466,46.99
8467,6.08
8468,8.06
8469,59.89
8470,56.73
8471,47.65
8472,9.74
8473,15.29
8474,1.8
8475,90.36
8476,58.84
8477,11.16
8478,8.11
8479,103.3
8480,22.29
8481,34.4
8482,13.53
8483,1.92
8484,8.85
8485,20.19
8486,7.23
8487,61.88
8488,2.21
8489,75.26
8490,36.46
8491,18.76
8492,48.15
8493,4.26
8494,108.3
8495,6.9
8496,133.39
8497,8.64
8498,11.86
8499,41.46
8500,10.74
8501,5.75
8502,7.85
8503,16.82
8504,47.8
8505,58.79
8506,80.65
8507,28.74
8508,10.72
8509,5
8510,63.67
8511,13.21
8512,27.52
8513,30.67
8514,9.94
8515,101.64
8516,90.53
8517,19.44
8518,53.26
8519,21.53
8520,2.6
8521,124.71
8522,125.14
8523,39.13
8524,5.18
8525,50.08
8526,123.88
8527,21.89
8528,5.33
8529,17.54
8530,24.25
8531,22.06
8532,3.54
8533,14.25
8534,86.63
8535,10.43
8536,6.28
8537,0.99
8538,21.87
8539,18.77
8540,12.72
8541,10.64
8542,43.55
8543,77.52
8544,5.52
8545,61.08
8546,50.41
8547,3.55
8548,0.04
8549,62.41
8550,108.11
8551,27.02
8552,31.45
8553,25.22
8554,5.9
8555,9.86
8556,29.27
8557,34.14
8558,20.26
8559,14.5
8560,14.43
8561,12.6
8562,179.53
8563,20.43
8564,9.44
8565,29.38
8566,1.88
8567,23.22
8568,97.13
8569,17.01
8570,1.38
8571,69.59
8572,18.91
8573,72.03
8574,11.18
8575,21.78
8576,7.89
8577,78.28
8578,133.29
8579,139.18
8580,114.34
8581,45.96
8582,46.42
8583,68.22
8584,20.52
8585,2.08
8586,52.75
8587,0.68
8588,21.55
8589,25.05
8590,4.1
8591,7.71
8592,10.2
8593,2.95
8594,63.05
8595,10.9
8596,29.42
8597,2.8
8598,18.36
8599,68.2
8600,145.52
8601,68.39
8602,29.89
8603,56.29
8604,15.5
8605,25.53
8606,8.67
8607,43.33
8608,5.72
8609,4.31
8610,43.05
8611,21.49
8612,25.1
8613,7.34
8614,6.56
8615,21.95
8616,6.58
8617,20.24
8618,8.08
8619,2.73
8620,2.15
8621,27.99
8622,7.25
8623,0.11
8624,123.44
8625,111.87
8626,77.53
8627,21.24
8628,17.78
8629,15.68
8630,2.11
8631,5.67
8632,1.51
8633,25.13
8634,142.23
8635,15.12
8636,9.86
8637,96.5
8638,81.96
8639,75.83
8640,11.26
8641,5.13
8642,11.66
8643,16.35
8644,11.64
8645,10.79
8646,10.75
8647,16.09
8648,17.41
8649,7.96
8650,52.69
8651,11.08
8652,104.63
8653,19.69
8654,58.27
8655,0.23
8656,7.84
8657,6.29
8658,16.28
8659,5.37
8660,67.49
8661,18.24
8662,6.82
8663,25.7
8664,6.85
8665,18.54
8666,3.09
8667,14.95
8668,41.68
8669,33.07
8670,22.49
8671,65.21
8672,144.65
8673,8.89
8674,11.3
8675,2.19
8676,82.52
8677,99.07
8678,7.72
8679,4.01
8680,29.33
8681,80.92
8682,22.93
8683,16
8684,33.09
8685,71.68
8686,34.2
8687,154.15
8688,11.45
8689,100.49
8690,48.92
8691,44.36
8692,7.19
8693,4.38
8694,23
8695,98.6
8696,81.43
8697,85.91
8698,19.73
8699,56.79
8700,92.03
8701,5.93
8702,21.47
8703,7.57
8704,14.2
8705,19.68
8706,22.09
8707,32.83
8708,31.46
8709,115.14
8710,35.49
8711,9.08
8712,11.74
8713,24.24
8714,55.83
8715,7.73
8716,4.51
8717,31.63
8718,85.82
8719,25.61
8720,1.69
8721,27.73
8722,27.53
8723,75.84
8724,52.94
8725,1.03
8726,48.25
8727,13.91
8728,1.05
8729,12.98
8730,1.09
8731,9.47
8732,7.69
8733,7.12
8734,1.32
8735,86.88
8736,13.36
8737,16.14
8738,70.73
8739,8.12
8740,16.32
8741,7.57
8742,52.57
8743,2.18
8744,52.82
8745,4.34
8746,13.44
8747,61.15
8748,2.73
8749,45.85
8750,12.24
8751,6.39
8752,120.36
8753,48.23
8754,12.52
8755,90.21
8756,8.23
8757,11.06
8758,3.9
8759,27.56
8760,4.98
8761,35.74
8762,8.37
8763,109.42
8764,35.48
8765,106.72
8766,92.25
8767,93.57
8768,4.96
8769,9.24
8770,11.16
8771,6.37
8772,17.44
8773,3.47
8774,2.92
8775,11.2
8776,13.66
8777,65
8778,113.45
8779,20.58
8780,30.25
8781,28.27
8782,11.45
8783,35.14
8784,93.66
8785,1.21
8786,24.45
8787,6.02
8788,58.69
8789,8.83
8790,55.58
8791,26.96
8792,20.97
8793,24.85
8794,71.49
8795,0.6
8796,5.62
8797,10.33
8798,12.61
8799,113.34
8800,6.88
8801,8.21
8802,8.18
8803,25.28
8804,38
8805,51.72
8806,2.79
8807,7.43
8808,4.57
8809,6.82
8810,61.64
8811,36.64
8812,56.61
8813,9.43
8814,26.18
8815,2.2
8816,49.21
8817,5.49
8818,22.58
8819,83.36
8820,5.71
8821,13.04
8822,28.25
8823,8.92
8824,147.92
8825,3.62
8826,28.66
8827,22.38
8828,80.76
8829,25.13
8830,31.1
8831,85.53
8832,32.34
8833,37.26
8834,92.59
8835,115.57
8836,12.05
8837,22.04
8838,48.97
8839,48.38
8840,22.15
8841,9.2
8842,7.27
8843,20.91
8844,18.11
8845,90.42
8846,102
8847,15
8848,66.5
8849,19.33
8850,43.08
8851,135.64
8852,41.2
8853,18.85
8854,17.88
8855,0.64
8856,143.21
8857,9.45
8858,11.14
8859,64.41
8860,81.19
8861,52.94
8862,10.83
8863,44.43
8864,35.75
8865,69.32
8866,21.11
8867,73.9
8868,31.5
8869,24.59
8870,22.87
8871,54.11
8872,129.4
8873,15.46
8874,39.59
8875,20.45
8876,65.33
8877,10.8
8878,4.99
8879,15.91
8880,23.98
8881,16.11
8882,13.91
8883,136.19
8884,0.93
8885,1.3
8886,13.11
8887,51.65
8888,6.36
8889,38.78
8890,56.33
8891,0.12
8892,83.57
8893,49.89
8894,1.17
8895,15.45
8896,3.52
8897,71.29
8898,8.44
8899,111.9
8900,2.31
8901,135.98
8902,25.43
8903,104.36
8904,3.61
8905,69.01
8906,5.58
8907,18.03
8908,84.7
8909,11.65
8910,80.9
8911,62.68
8912,96.81
8913,77.2
8914,91.48
8915,14.76
8916,0.82
8917,13.4
8918,16.58
8919,15.55
8920,3.81
8921,5.95
8922,10.39
8923,37.49
8924,143.26
8925,3.8
8926,50.5
8927,55.89
8928,101
8929,82.22
8930,58.85
8931,26.07
8932,59.22
8933,50.03
8934,17.52
8935,21.53
8936,90.18
8937,9.53
8938,25.66
8939,5.95
8940,1.24
8941,19.44
8942,18.11
8943,72
8944,55.78
8945,42.78
8946,14.43
8947,83.28
8948,22.6
8949,39.51
8950,2.8
8951,5.74
8952,6.07
8953,53.47
8954,57.84
8955,16.56
8956,20.62
8957,3
8958,110.27
8959,39.83
8960,84.46
8961,74.54
8962,114.66
8963,18.79
8964,49.85
8965,65.45
8966,102.7
8967,45.79
8968,48.1
8969,18.23
8970,5.27
8971,45.12
8972,25.88
8973,137.3
8974,31.63
8975,6.3
8976,42.37
8977,76.69
8978,102.67
8979,10.75
8980,54.08
8981,42.01
8982,26.99
8983,58.47
8984,12.67
8985,11.41
8986,18.14
8987,5.61
8988,3.3
8989,10.01
8990,40.98
8991,152.85
8992,1.3
8993,54.66
8994,9.59
8995,0.32
8996,0.45
8997,11.53
8998,65.75
8999,11.65
9000,1.91
9001,12.73
9002,29.16
9003,6.73
9004,4.62
9005,3.98
9006,12.95
9007,9.14
9008,67.04
9009,85.12
9010,35.56
9011,53.53
9012,104.41
9013,100.78
9014,11.16
9015,34.47
9016,18.78
9017,16.05
9018,47.66
9019,6.56
9020,3.27
9021,18.8
9022,46.22
9023,13.22
9024,21.66
9025,8.53
9026,0.41
9027,11.33
9028,1.4
9029,101.27
9030,17.71
9031,51.24
9032,6.59
9033,11.61
9034,9.21
9035,7.62
9036,21.27
9037,18.66
9038,42.06
9039,95
9040,54.42
9041,138.79
9042,94.66
9043,5.6
9044,4.29
9045,24.03
9046,68.45
9047,68.95
9048,12.79
9049,20.75
9050,81.3
9051,8.99
9052,55.13
9053,5.52
9054,64.3
9055,59.37
9056,11.09
9057,96.16
9058,19.89
9059,85.21
9060,33.67
9061,55.38
9062,69.38
9063,33.17
9064,33.54
9065,12.73
9066,2.1
9067,8.78
9068,58.06
9069,38.94
9070,14.57
9071,28.06
9072,34.8
9073,60.08
9074,41.31
9075,76.16
9076,12.43
9077,7.09
9078,66.97
9079,53
9080,71.7
9081,16.84
9082,8.53
9083,4.6
9084,0.26
9085,22.71
9086,37.4
9087,60.63
9088,67.94
9089,40.41
9090,74.59
9091,50.5
9092,26.81
9093,13.72
9094,2.63
9095,5.17
9096,71.96
9097,9.89
9098,8.58
9099,13.18
9100,52.84
9101,51.68
9102,51.14
9103,9.03
9104,0.96
9105,20.08
9106,28.85
9107,4.9
9108,50.64
9109,26.28
9110,55.3
9111,12.32
9112,12.8
9113,10.05
9114,51.68
9115,5.68
9116,11.85
9117,27.55
9118,33.85
9119,2.4
9120,33.72
9121,16.2
9122,85.2
9123,72.6
9124,19.97
9125,16.37
9126,2.62
9127,1.56
9128,12.06
9129,84.49
9130,13.02
9131,9.55
9132,121.41
9133,4.93
9134,7.85
9135,9.85
9136,13.67
9137,105.29
9138,38.11
9139,64.11
9140,102.14
9141,36.71
9142,10.68
9143,74.47
9144,92.64
9145,43.23
9146,21.39
9147,71.49
9148,6.27
9149,3.23
9150,1.13
9151,6.08
9152,18.1
9153,60.55
9154,49.58
9155,12.33
9156,13.11
9157,0.33
9158,14.01
9159,50.16
9160,25.18
9161,2.51
9162,4.61
9163,57.94
9164,6.52
9165,12.48
9166,45.72
9167,19.35
9168,59.74
9169,17.24
9170,85.29
9171,29.57
9172,81.58
9173,5.64
9174,3.5
9175,32.44
9176,23.35
9177,53.91
9178,10.61
9179,10.49
9180,19.26
9181,138.34
9182,20.37
9183,20.08
9184,48
9185,21.53
9186,88.58
9187,40.45
9188,18.29
9189,17.4
9190,17.17
9191,3.62
9192,10.4
9193,26.8
9194,20.08
9195,1.85
9196,17.66
9197,12.02
9198,19.23
9199,8.49
9200,15.78
9201,53.94
9202,9.12
9203,11.2
9204,10.17
9205,17.63
9206,4.97
9207,54.18
9208,52.69
9209,21.05
9210,129.36
9211,41.8
9212,42.61
9213,66.5
9214,27.64
9215,3.4
9216,10.48
9217,14.72
9218,17.93
9219,93.3
9220,15.12
9221,2.24
9222,2.91
9223,15.92
9224,0.26
9225,45.91
9226,11.88
9227,11.4
9228,8.2
9229,56.78
9230,62.74
9231,3.4
9232,25.81
9233,53.1
9234,3.38
9235,20.44
9236,14.24
9237,104.62
9238,69.77
9239,13.45
9240,21.96
9241,63.83
9242,109.94
9243,25.25
9244,34.71
9245,5.51
9246,22.04
9247,17.87
9248,123.51
9249,68.69
9250,4.19
9251,49.83
9252,58
9253,84.39
9254,5.44
9255,13.51
9256,12.68
9257,8.04
9258,14.35
9259,2.99
9260,99.69
9261,64.36
9262,14.67
9263,14.83
9264,2.95
9265,18.16
9266,8.8
9267,3.17
9268,0.75
9269,90.49
9270,14.45
9271,34.86
9272,31.11
9273,8.48
9274,87.63
9275,3.96
9276,40.81
9277,20.95
9278,45.52
9279,15.01
9280,11.55
9281,13.83
9282,14.16
9283,115.74
9284,6.65
9285,74.25
9286,23.35
9287,16.46
9288,55.88
9289,11.96
9290,86.36
9291,12.71
9292,42.43
9293,3.18
9294,84.55
9295,7.29
9296,62.29
9297,7.59
9298,17.68
9299,19.65
9300,61.16
9301,46.94
9302,13.87
9303,11.41
9304,25.69
9305,20.33
9306,26.81
9307,5.6
9308,28.65
9309,79.2
9310,23.61
9311,3.46
9312,11.39
9313,10.18
9314,53.1
9315,15.05
9316,0.46
9317,8.63
9318,80.37
9319,10.43
9320,158.05
9321,21.11
9322,44.83
9323,111.13
9324,4.23
9325,4.64
9326,18.58
9327,6.86
9328,3.75
9329,68.09
9330,9.86
9331,13.7
9332,5.33
9333,6.17
9334,53.31
9335,53.74
9336,1.88
9337,89.31
9338,61.42
9339,23.37
9340,15.19
9341,80.94
9342,27.44
9343,7.06
9344,27.96
9345,15.87
9346,26.53
9347,46.87
9348,57.78
9349,46.73
9350,17.28
9351,40.75
9352,13.96
9353,68.38
9354,21.72
9355,10.69
9356,26.19
9357,9.15
9358,14.83
9359,24.8
9360,124.42
9361,3
9362,26.69
9363,88
9364,10.24
9365,72
9366,85.73
9367,33.66
9368,7.47
9369,9.62
9370,69.26
9371,152.7
9372,21.08
9373,58.34
9374,31.56
9375,5.21
9376,40.36
9377,94.05
9378,1.67
9379,16.61
9380,13.04
9381,51.52
9382,100.94
9383,7.78
9384,122.76
9385,8.88
9386,80.96
9387,7.46
9388,11.56
9389,8.12
9390,43.93
9391,34.79
9392,27.77
9393,12.13
9394,6.43
9395,45.14
9396,14.18
9397,5.66
9398,8.23
9399,26.31
9400,3.06
9401,59.73
9402,13.39
9403,12.69
9404,14.29
9405,139.71
9406,2.05
9407,136.78
9408,4.96
9409,11.88
9410,103.27
9411,15.55
9412,8.9
9413,11.51
9414,6.75
9415,72.36
9416,13.91
9417,59.75
9418,63.7
9419,0.44
9420,93.83
9421,24.97
9422,15.59
9423,90.07
9424,37.09
9425,102.58
9426,17.15
9427,95.03
9428,20.36
9429,18.99
9430,122.91
9431,89.51
9432,17.4
9433,17.76
9434,21.84
9435,57.47
9436,20.49
9437,8.82
9438,15.88
9439,3.67
9440,32.71
9441,21.31
9442,1.49
9443,66.8
9444,83.15
9445,2.07
9446,109.22
9447,44.82
9448,121.16
9449,2.55
9450,3.33
9451,102.22
9452,20.75
9453,9.45
9454,5.45
9455,13.37
9456,10.22
9457,22.51
9458,8.67
9459,0.19
9460,32.27
9461,48.35
9462,13.05
9463,26.01
9464,13.66
9465,34.57
9466,1.98
9467,41.96
9468,60.81
9469,21.21
9470,62.27
9471,32.33
9472,62.74
9473,75.56
9474,1.07
9475,26.55
9476,10.7
9477,0.3
9478,25.21
9479,13.97
9480,8.68
9481,49.05
9482,5.98
9483,29.05
9484,3.12
9485,77.19
9486,71.26
9487,10.42
9488,76.22
9489,120.26
9490,23.1
9491,11.16
9492,4.74
9493,24.33
9494,26.07
9495,93.76
9496,123.28
9497,2.67
9498,1.12
9499,54.9
9500,6.87
9501,3.91
9502,28.77
9503,50.71
9504,16.87
9505,76.22
9506,0.04
9507,21.89
9508,19.56
9509,30.2
9510,79.84
9511,0.32
9512,27.63
9513,60.2
9514,4.48
9515,25.36
9516,71.33
9517,51.72
9518,166.99
9519,14.01
9520,1.36
9521,13.34
9522,39.59
9523,42.58
9524,26.19
9525,75.92
9526,18.74
9527,66.89
9528,19.33
9529,76.39
9530,96.21
9531,11.18
9532,70.38
9533,53.15
9534,73.01
9535,39.22
9536,71.65
9537,13.58
9538,21.07
9539,22.51
9540,1.15
9541,18.82
9542,109.56
9543,86.7
9544,3.2
9545,101.64
9546,96.06
9547,42.63
9548,54.73
9549,11.42
9550,25.65
9551,4.52
9552,23.94
9553,9.65
9554,2.91
9555,0.66
9556,10.19
9557,12.35
9558,15.19
9559,0.2
9560,8.1
9561,97.95
9562,111.3
9563,32.87
9564,19.82
9565,3.6
9566,2.68
9567,35.03
9568,9.95
9569,0.48
9570,23.66
9571,52.61
9572,152.28
9573,10.55
9574,23.81
9575,9.4
9576,46.96
9577,79.53
9578,21.65
9579,125.66
9580,31.35
9581,11.24
9582,53.51
9583,24.16
9584,2.85
9585,87.79
9586,30.44
9587,79.2
9588,32.84
9589,143.22
9590,18.64
9591,76.12
9592,12.43
9593,26.12
9594,16.69
9595,43.62
9596,1.85
9597,28.61
9598,27.75
9599,64.88
9600,20.43
9601,45.15
9602,24.75
9603,70.38
9604,3.93
9605,23.9
9606,101.22
9607,95.53
9608,112.32
9609,62.46
9610,16.41
9611,20.7
9612,14.46
9613,0.16
9614,18.6
9615,102.38
9616,19.12
9617,10.12
9618,17.85
9619,59.29
9620,16.05
9621,8.74
9622,59.99
9623,27.23
9624,9.74
9625,10.42
9626,16.04
9627,4.41
9628,97.72
9629,0.7
9630,19.27
9631,23.39
9632,34.72
9633,5.29
9634,20.88
9635,49.86
9636,42.38
9637,18.06
9638,87.67
9639,18.01
9640,14.24
9641,8.54
9642,16.15
9643,86.16
9644,11.35
9645,20.91
9646,28.29
9647,54.49
9648,156.45
9649,26.14
9650,20.72
9651,28.26
9652,87.34
9653,24.72
9654,9.77
9655,9.97
9656,60.81
9657,40.13
9658,2.3
9659,2.52
9660,4.39
9661,46.24
9662,33.56
9663,54.17
9664,97.46
9665,12.42
9666,14.01
9667,3.68
9668,49.17
9669,5.94
9670,11.05
9671,4.67
9672,23.29
9673,117.08
9674,23.14
9675,27.43
9676,55.01
9677,1.68
9678,87.32
9679,9.07
9680,4.37
9681,33.78
9682,22.46
9683,13.43
9684,65.53
9685,9.81
9686,53.32
9687,56.58
9688,2.4
9689,137.43
9690,21.98
9691,5.93
9692,1.87
9693,66.79
9694,5.76
9695,14.42
9696,52.86
9697,9.57
9698,24.13
9699,102.76
9700,37
9701,30.03
9702,77.45
9703,18.32
9704,11.73
9705,1.77
9706,33.49
9707,4.54
9708,67.43
9709,144.32
9710,4.54
9711,72.33
9712,17.6
9713,15.06
9714,24.45
9715,23.86
9716,103.26
9717,28.1
9718,11.89
9719,13.71
9720,24.46
9721,7.67
9722,1.48
9723,14.53
9724,12.91
9725,10.04
9726,18.89
9727,9.49
9728,48.01
9729,56.13
9730,128.4
9731,5.34
9732,10.97
9733,10.67
9734,3.74
9735,28.56
9736,8.82
9737,71.95
9738,115.57
9739,35.18
9740,98.22
9741,26.82
9742,2.58
9743,31.61
9744,149.97
9745,17.91
9746,76.54
9747,116.44
9748,12.24
9749,23.13
9750,4.74
9751,100.52
9752,14.04
9753,19.07
9754,107.53
9755,15.24
9756,13.07
9757,3.83
9758,73.53
9759,21.46
9760,10.69
9761,14.66
9762,49.75
9763,59.73
9764,33.08
9765,17.61
9766,97.6
9767,95.04
9768,13.56
9769,36.25
9770,59.43
9771,35.61
9772,3.46
9773,82.04
9774,19.69
9775,22.47
9776,77.16
9777,11.72
9778,13.17
9779,31.27
9780,148.16
9781,10.43
9782,96.19
9783,91.83
9784,67.84
9785,10.64
9786,21.22
9787,13.5
9788,73.35
9789,14.29
9790,77.57
9791,36.91
9792,11.61
9793,1.58
9794,6.65
9795,5.64
9796,12.96
9797,4.2
9798,58.63
9799,48.8
9800,45.66
9801,6.41
9802,12.22
9803,45.88
9804,55.33
9805,19
9806,21.23
9807,3.19
9808,42.6
9809,65.24
9810,13.3
9811,48.04
9812,79.38
9813,96.98
9814,5.37
9815,99.77
9816,54.99
9817,29.73
9818,16.29
9819,4.65
9820,47.66
9821,10.6
9822,44.62
9823,15.87
9824,31.15
9825,20.26
9826,62.49
9827,77.93
9828,69.41
9829,94.62
9830,60.58
9831,78.25
9832,15.74
9833,92.32
9834,31.23
9835,105.68
9836,1.41
9837,100.68
9838,11.81
9839,27.26
9840,79.62
9841,16.62
9842,21.74
9843,24.98
9844,87.23
9845,1.64
9846,84.72
9847,16.52
9848,93.94
9849,32.53
9850,75.55
9851,2.53
9852,19.34
9853,8.22
9854,9.54
9855,11.16
9856,14.45
9857,51.32
9858,91.44
9859,14.69
9860,1.95
9861,15.88
9862,3.48
9863,93.72
9864,94.83
9865,66.95
9866,3.04
9867,82.83
9868,6.52
9869,10.76
9870,37.58
9871,44.67
9872,9.54
9873,7.86
9874,0.85
9875,12.15
9876,67.02
9877,18.74
9878,26.21
9879,23.2
9880,4.9
9881,9.99
9882,42.22
9883,9.14
9884,154
9885,16.97
9886,14.2
9887,48.9
9888,53.29
9889,65.92
9890,80.59
9891,4.15
9892,52.99
9893,35.27
9894,58.55
9895,30.01
9896,11.2
9897,23.38
9898,14.81
9899,32.85
9900,6.74
9901,16.98
9902,106.6
9903,83.85
9904,53.11
9905,65.66
9906,12.59
9907,35.23
9908,31.53
9909,8.21
9910,29.51
9911,35.55
9912,12.84
9913,13.5
9914,18.23
9915,77.31
9916,28.38
9917,15.02
9918,83.72
9919,28.09
9920,6.15
9921,1.28
9922,34.18
9923,15.04
9924,9.66
9925,66.27
9926,25.61
9927,101.07
9928,15.42
9929,22.5
9930,4.71
9931,11.28
9932,14.7
9933,10.09
9934,99.18
9935,2.34
9936,17.21
9937,25.85
9938,25.96
9939,9.55
9940,2.01
9941,134.12
9942,7.47
9943,16.23
9944,56.69
9945,48.05
9946,95.6
9947,120.55
9948,2.65
9949,9.81
9950,9.71
9951,30.86
9952,12.28
9953,88.71
9954,5.69
9955,28.33
9956,23.33
9957,52.15
9958,11.05
9959,16.49
9960,54.49
9961,8.76
9962,4.46
9963,8.91
9964,34.57
9965,36.54
9966,20.83
9967,8.84
9968,105.03
9969,14.11
9970,10.54
9971,62.42
9972,66.46
9973,9.62
9974,49.46
9975,119.07
9976,14.76
9977,48.57
9978,101.14
9979,13.62
9980,16.48
9981,138.1
9982,10.69
9983,3.06
9984,25.66
9985,2.07
9986,2.99
9987,35.86
9988,9.37
9989,15.14
9990,30.31
9991,17.43
9992,30.63
9993,70.08
9994,27.94
9995,27.38
9996,53.35
9997,64.71
9998,13.6
9999,36.74
10000,6.26
10001,23.07
10002,35.74
10003,108.63
10004,5.04
10005,3.51
10006,63.9
10007,67.74
10008,0.56
10009,111.16
10010,2.89
10011,18.08
10012,63.19
10013,3.51
10014,68.7
10015,10.47
10016,86.56
10017,139.63
10018,3.18
10019,14.98
10020,1.55
10021,144.89
10022,77.77
10023,143.18
10024,8.19
10025,7.71
10026,1.83
10027,25.26
10028,38.85
10029,72.04
10030,28.75
10031,19.96
10032,93.32
10033,11.51
10034,9.16
10035,29.96
10036,10.67
10037,1.58
10038,21.94
10039,5.52
10040,65.79
10041,41.76
10042,20.95
10043,33.79
10044,68.4
10045,16.48
10046,5.4
10047,16.95
10048,27.03
10049,15.62
10050,60.24
10051,12.66
10052,10.4
10053,83.88
10054,118.58
10055,4.15
10056,38.19
10057,10.69
10058,70.59
10059,39.95
10060,10.27
10061,108.14
10062,71.4
10063,128.95
10064,21.96
10065,35.92
10066,29.19
10067,14.09
10068,10.92
10069,79.72
10070,16.79
10071,75.47
10072,38.33
10073,22.62
10074,4.96
10075,21.73
10076,19.83
10077,19.19
10078,37.02
10079,21.84
10080,69.07
10081,2.54
10082,87.61
10083,58.52
10084,78.8
10085,10.04
10086,18.24
10087,33.26
10088,39.67
10089,4.21
10090,50.84
10091,83.71
10092,4.44
10093,4.14
10094,26.36
10095,66.85
10096,19.16
10097,53.61
10098,2.99
10099,72.1
10100,82.58
10101,23.36
10102,39.25
10103,6.96
10104,54.77
10105,2.54
10106,11.81
10107,4.6
10108,12.16
